Date,Month,Quarter,Year,Factory,Machine_ID,Shift,Operator_ID,Product_Type,Units_Target,Units_Produced,Good_Units,Defective_Units,Defect_Rate_%,Defect_Type,Downtime_Minutes,Temperature_C,Pressure_Bar,Production_Cost_PKR,Scrap_Cost_PKR,Efficiency_%
2023-05-28,May,Q2,2023,Factory-Lahore,M-104,Evening,OP-008,Engine Part B,262,265,249,16,6.04,Dimensional Error,13,92.6,4.32,525584.14,12693.35,95.0
2023-07-23,July,Q3,2023,Factory-Karachi,M-102,Night,OP-014,Suspension Unit,463,485,462,23,4.74,Assembly Fault,82,100.3,4.61,277143.89,5257.16,99.8
2024-09-08,September,Q3,2024,Factory-Islamabad,M-102,Morning,OP-004,Brake Disc,100,87,79,8,9.2,Material Defect,28,108.0,4.27,53603.34,1971.62,79.0
2024-06-05,June,Q2,2024,Factory-Lahore,M-101,Morning,OP-005,Fuel Pump,408,315,303,12,3.81,Assembly Fault,19,114.0,4.44,551309.2,8400.9,74.3
2024-02-16,February,Q1,2024,Factory-Islamabad,M-105,Evening,OP-020,Fuel Pump,110,93,91,2,2.15,Surface Crack,11,102.2,3.08,133050.91,1144.52,82.7
2024-05-27,May,Q2,2024,Factory-Karachi,M-101,Evening,OP-017,Brake Disc,199,151,141,10,6.62,Assembly Fault,10,97.7,3.66,278636.5,7381.1,70.9
2023-02-11,February,Q1,2023,Factory-Karachi,M-101,Morning,OP-003,Engine Part A,105,97,94,3,3.09,Assembly Fault,9,66.5,3.97,114815.17,1420.39,89.5
2023-02-16,February,Q1,2023,Factory-Karachi,M-102,Evening,OP-015,Engine Part B,222,230,220,10,4.35,Dimensional Error,28,74.7,4.24,267997.05,4660.82,99.1
2023-02-09,February,Q1,2023,Factory-Karachi,M-101,Morning,OP-014,Transmission Kit,279,242,236,6,2.48,Assembly Fault,12,72.1,1.89,271217.45,2689.76,84.6
2023-05-21,May,Q2,2023,Factory-Karachi,M-103,Night,OP-005,Engine Part A,228,202,172,30,14.85,Dimensional Error,39,85.3,5.73,371956.96,22096.45,75.4
2024-12-31,December,Q4,2024,Factory-Islamabad,M-104,Night,OP-002,Suspension Unit,173,153,146,7,4.58,Material Defect,20,60.5,5.82,283834.99,5194.37,84.4
2023-12-08,December,Q4,2023,Factory-Karachi,M-105,Evening,OP-019,Engine Part A,101,85,81,4,4.71,Material Defect,14,118.3,1.87,109125.13,2054.12,80.2
2024-04-30,April,Q2,2024,Factory-Lahore,M-104,Night,OP-008,Brake Disc,286,283,272,11,3.89,Assembly Fault,49,105.6,5.64,148588.3,2310.21,95.1
2024-06-15,June,Q2,2024,Factory-Islamabad,M-103,Night,OP-019,Exhaust Pipe,458,387,347,40,10.34,Assembly Fault,73,79.9,5.18,713851.19,29513.23,75.8
2024-04-12,April,Q2,2024,Factory-Islamabad,M-102,Morning,OP-017,Engine Part B,216,164,156,8,4.88,Assembly Fault,17,101.0,3.36,211966.87,4135.94,72.2
2023-06-02,June,Q2,2023,Factory-Islamabad,M-103,Night,OP-001,Engine Part B,173,167,143,24,14.37,Assembly Fault,28,79.4,2.87,209858.28,12063.71,82.7
2024-09-12,September,Q3,2024,Factory-Lahore,M-101,Morning,OP-010,Brake Disc,300,294,277,17,5.78,Assembly Fault,12,118.8,2.41,252009.17,5828.78,92.3
2024-06-11,June,Q2,2024,Factory-Islamabad,M-104,Night,OP-010,Fuel Pump,199,177,163,14,7.91,Material Defect,20,94.7,3.93,163320.12,5167.19,81.9
2023-05-24,May,Q2,2023,Factory-Karachi,M-103,Morning,OP-002,Suspension Unit,427,403,360,43,10.67,Surface Crack,19,60.6,5.85,364445.69,15554.51,84.3
2023-12-02,December,Q4,2023,Factory-Islamabad,M-101,Morning,OP-020,Fuel Pump,186,170,160,10,5.88,Material Defect,30,73.4,2.45,317346.21,7466.97,86.0
2024-09-19,September,Q3,2024,Factory-Karachi,M-101,Evening,OP-017,Fuel Pump,155,137,130,7,5.11,Dimensional Error,33,62.2,4.22,169930.83,3473.04,83.9
2023-11-23,November,Q4,2023,Factory-Islamabad,M-105,Morning,OP-003,Engine Part A,129,123,117,6,4.88,Dimensional Error,23,65.0,3.2,203394.9,3968.68,90.7
2023-06-16,June,Q2,2023,Factory-Karachi,M-102,Night,OP-019,Engine Part B,208,218,205,13,5.96,Assembly Fault,83,61.7,4.21,376035.2,8969.65,98.6
2024-02-07,February,Q1,2024,Factory-Islamabad,M-101,Evening,OP-010,Fuel Pump,281,280,260,20,7.14,Surface Crack,31,94.3,5.69,294815.5,8423.3,92.5
2024-09-23,September,Q3,2024,Factory-Lahore,M-104,Evening,OP-019,Fuel Pump,233,202,186,16,7.92,Dimensional Error,40,92.3,4.42,229889.72,7283.63,79.8
2023-11-03,November,Q4,2023,Factory-Karachi,M-104,Morning,OP-001,Gear Box,489,385,352,33,8.57,Surface Crack,25,99.5,5.04,665520.08,22817.83,72.0
2024-08-30,August,Q3,2024,Factory-Islamabad,M-101,Night,OP-001,Transmission Kit,478,375,348,27,7.2,Assembly Fault,48,86.2,1.51,552761.1,15919.52,72.8
2023-12-11,December,Q4,2023,Factory-Islamabad,M-105,Morning,OP-015,Engine Part B,125,95,93,2,2.11,Surface Crack,9,90.0,3.33,71452.6,601.71,74.4
2024-06-03,June,Q2,2024,Factory-Karachi,M-103,Night,OP-016,Suspension Unit,353,347,311,36,10.37,Surface Crack,79,68.0,3.24,240874.65,9995.95,88.1
2024-06-05,June,Q2,2024,Factory-Karachi,M-101,Night,OP-020,Fuel Pump,305,256,250,6,2.34,Assembly Fault,82,87.0,4.36,497313.95,4662.32,82.0
2024-06-29,June,Q2,2024,Factory-Islamabad,M-104,Night,OP-006,Engine Part B,176,133,123,10,7.52,Material Defect,35,118.3,3.16,114411.55,3440.95,69.9
2024-05-16,May,Q2,2024,Factory-Karachi,M-103,Night,OP-002,Gear Box,124,111,99,12,10.81,Material Defect,79,104.8,5.46,175792.82,7601.85,79.8
2024-12-26,December,Q4,2024,Factory-Islamabad,M-104,Morning,OP-004,Fuel Pump,382,301,290,11,3.65,Assembly Fault,28,89.8,3.79,576658.35,8429.56,75.9
2024-07-30,July,Q3,2024,Factory-Karachi,M-104,Evening,OP-020,Brake Disc,418,397,363,34,8.56,Material Defect,45,78.4,3.92,420528.43,14406.01,86.8
2023-11-03,November,Q4,2023,Factory-Lahore,M-101,Morning,OP-002,Fuel Pump,141,131,128,3,2.29,Dimensional Error,17,113.5,3.42,179063.22,1640.27,90.8
2024-05-01,May,Q2,2024,Factory-Islamabad,M-104,Evening,OP-003,Engine Part B,391,342,320,22,6.43,Surface Crack,22,72.6,2.58,190274.29,4895.95,81.8
2023-01-18,January,Q1,2023,Factory-Islamabad,M-102,Night,OP-007,Suspension Unit,120,101,95,6,5.94,Assembly Fault,36,90.9,4.82,169113.49,4018.54,79.2
2024-01-13,January,Q1,2024,Factory-Karachi,M-102,Morning,OP-006,Fuel Pump,316,302,291,11,3.64,Assembly Fault,24,100.5,4.99,584115.34,8510.29,92.1
2023-12-06,December,Q4,2023,Factory-Lahore,M-104,Night,OP-006,Engine Part B,385,306,286,20,6.54,Dimensional Error,45,77.4,3.16,360494.46,9424.69,74.3
2024-11-20,November,Q4,2024,Factory-Lahore,M-102,Morning,OP-015,Brake Disc,430,381,357,24,6.3,Material Defect,5,107.6,4.05,348750.06,8787.4,83.0
2023-04-23,April,Q2,2023,Factory-Karachi,M-103,Night,OP-011,Engine Part A,346,331,272,59,17.82,Dimensional Error,81,106.9,4.03,393234.69,28037.28,78.6
2024-03-02,March,Q1,2024,Factory-Lahore,M-101,Morning,OP-010,Exhaust Pipe,428,361,346,15,4.16,Material Defect,21,115.5,1.84,554099.34,9209.41,80.8
2024-08-20,August,Q3,2024,Factory-Karachi,M-103,Morning,OP-006,Gear Box,125,116,95,21,18.1,Assembly Fault,28,107.2,3.21,180118.33,13043.05,76.0
2023-11-12,November,Q4,2023,Factory-Karachi,M-104,Night,OP-006,Fuel Pump,413,341,327,14,4.11,Material Defect,32,84.4,3.2,593399.83,9744.98,79.2
2024-12-05,December,Q4,2024,Factory-Karachi,M-101,Night,OP-001,Fuel Pump,304,280,270,10,3.57,Surface Crack,54,76.0,1.98,470056.74,6715.1,88.8
2024-10-06,October,Q4,2024,Factory-Karachi,M-101,Evening,OP-019,Gear Box,342,283,274,9,3.18,Surface Crack,27,110.5,2.18,532389.16,6772.44,80.1
2023-01-28,January,Q1,2023,Factory-Islamabad,M-101,Night,OP-018,Engine Part B,427,399,377,22,5.51,Dimensional Error,34,72.8,2.2,706742.34,15587.3,88.3
2024-09-03,September,Q3,2024,Factory-Lahore,M-103,Evening,OP-017,Fuel Pump,257,254,191,63,24.8,Dimensional Error,14,66.0,2.96,317303.6,31480.51,74.3
2024-04-30,April,Q2,2024,Factory-Karachi,M-103,Evening,OP-002,Fuel Pump,429,333,245,88,26.43,Material Defect,36,77.2,5.7,509714.5,53879.73,57.1
2023-09-29,September,Q3,2023,Factory-Karachi,M-102,Evening,OP-010,Fuel Pump,313,327,316,11,3.36,Assembly Fault,21,117.7,5.24,331095.32,4455.11,101.0
2024-11-02,November,Q4,2024,Factory-Lahore,M-104,Night,OP-008,Gear Box,391,326,307,19,5.83,Assembly Fault,30,105.0,2.61,307305.78,7164.18,78.5
2024-08-15,August,Q3,2024,Factory-Islamabad,M-104,Evening,OP-011,Engine Part A,232,206,200,6,2.91,Surface Crack,13,85.0,5.08,180199.12,2099.41,86.2
2024-08-14,August,Q3,2024,Factory-Lahore,M-101,Evening,OP-013,Fuel Pump,197,167,163,4,2.4,Assembly Fault,15,104.4,1.5,126199.47,1209.1,82.7
2023-08-22,August,Q3,2023,Factory-Karachi,M-101,Evening,OP-003,Fuel Pump,296,267,249,18,6.74,Assembly Fault,31,86.2,4.49,167900.56,4527.66,84.1
2023-02-22,February,Q1,2023,Factory-Lahore,M-103,Morning,OP-007,Brake Disc,322,279,218,61,21.86,Surface Crack,5,68.4,3.03,533046.34,46617.67,67.7
2024-08-20,August,Q3,2024,Factory-Islamabad,M-103,Evening,OP-004,Fuel Pump,324,305,273,32,10.49,Assembly Fault,33,103.6,3.97,411362.48,17263.74,84.3
2024-05-06,May,Q2,2024,Factory-Islamabad,M-102,Night,OP-006,Exhaust Pipe,187,145,134,11,7.59,Assembly Fault,34,98.6,1.96,134083.02,4068.73,71.7
2023-06-24,June,Q2,2023,Factory-Lahore,M-105,Morning,OP-010,Exhaust Pipe,103,100,98,2,2.0,Dimensional Error,21,117.7,4.62,109515.72,876.13,95.1
2024-06-20,June,Q2,2024,Factory-Lahore,M-105,Morning,OP-014,Exhaust Pipe,264,210,199,11,5.24,Surface Crack,10,109.2,1.64,246820.75,5171.48,75.4
2024-10-06,October,Q4,2024,Factory-Islamabad,M-102,Morning,OP-010,Exhaust Pipe,323,302,281,21,6.95,Surface Crack,21,83.5,3.14,285674.64,7945.92,87.0
2024-09-26,September,Q3,2024,Factory-Lahore,M-105,Morning,OP-020,Suspension Unit,163,134,130,4,2.99,Material Defect,26,79.6,4.23,87458.02,1044.27,79.8
2024-01-25,January,Q1,2024,Factory-Karachi,M-103,Evening,OP-007,Engine Part B,176,169,137,32,18.93,Assembly Fault,11,113.5,1.94,100124.81,7583.42,77.8
2023-06-01,June,Q2,2023,Factory-Karachi,M-102,Morning,OP-013,Engine Part B,373,365,330,35,9.59,Surface Crack,12,77.4,3.94,693912.18,26615.81,88.5
2024-11-28,November,Q4,2024,Factory-Karachi,M-102,Morning,OP-006,Exhaust Pipe,301,268,258,10,3.73,Assembly Fault,12,119.9,2.21,533986.4,7969.95,85.7
2023-09-06,September,Q3,2023,Factory-Lahore,M-102,Evening,OP-018,Gear Box,317,279,269,10,3.58,Dimensional Error,38,88.4,1.63,462899.2,6636.55,84.9
2023-02-02,February,Q1,2023,Factory-Islamabad,M-105,Night,OP-014,Suspension Unit,462,401,386,15,3.74,Material Defect,26,118.3,4.65,739257.64,11061.21,83.5
2024-08-09,August,Q3,2024,Factory-Lahore,M-104,Morning,OP-015,Engine Part B,432,367,339,28,7.63,Surface Crack,27,63.1,2.58,303873.94,9273.54,78.5
2024-12-18,December,Q4,2024,Factory-Islamabad,M-103,Morning,OP-020,Engine Part A,465,469,346,123,26.23,Assembly Fault,9,77.0,3.58,920149.32,96527.39,74.4
2023-04-23,April,Q2,2023,Factory-Karachi,M-103,Morning,OP-010,Transmission Kit,133,117,90,27,23.08,Material Defect,22,95.6,2.43,89718.26,8281.69,67.7
2023-07-15,July,Q3,2023,Factory-Islamabad,M-102,Night,OP-006,Fuel Pump,212,194,186,8,4.12,Material Defect,90,70.2,5.68,264778.43,4367.48,87.7
2023-01-20,January,Q1,2023,Factory-Karachi,M-102,Night,OP-018,Gear Box,433,380,367,13,3.42,Material Defect,25,76.5,4.43,322382.0,4411.54,84.8
2024-03-27,March,Q1,2024,Factory-Islamabad,M-102,Morning,OP-008,Fuel Pump,136,135,124,11,8.15,Dimensional Error,26,94.7,2.34,83877.18,2733.77,91.2
2023-11-18,November,Q4,2023,Factory-Islamabad,M-103,Morning,OP-015,Exhaust Pipe,468,359,327,32,8.91,Material Defect,20,119.0,5.98,181275.17,6463.29,69.9
2024-03-04,March,Q1,2024,Factory-Islamabad,M-103,Morning,OP-010,Exhaust Pipe,437,403,323,80,19.85,Material Defect,17,71.9,3.06,429931.35,34138.47,73.9
2023-06-05,June,Q2,2023,Factory-Lahore,M-104,Morning,OP-018,Engine Part B,105,104,96,8,7.69,Assembly Fault,16,64.4,5.02,92123.95,2834.58,91.4
2024-02-27,February,Q1,2024,Factory-Lahore,M-103,Evening,OP-012,Gear Box,398,338,302,36,10.65,Assembly Fault,22,102.5,4.84,479453.18,20426.41,75.9
2024-12-08,December,Q4,2024,Factory-Lahore,M-103,Morning,OP-012,Transmission Kit,156,160,126,34,21.25,Surface Crack,8,61.6,3.35,154069.39,13095.9,80.8
2023-07-28,July,Q3,2023,Factory-Karachi,M-102,Evening,OP-012,Brake Disc,475,442,398,44,9.95,Material Defect,31,104.0,2.63,546689.67,21768.64,83.8
2024-02-25,February,Q1,2024,Factory-Karachi,M-102,Morning,OP-005,Brake Disc,314,317,296,21,6.62,Surface Crack,21,107.2,3.6,615236.96,16302.81,94.3
2024-05-28,May,Q2,2024,Factory-Lahore,M-102,Night,OP-018,Gear Box,157,124,119,5,4.03,Dimensional Error,28,113.2,5.43,213777.43,3448.02,75.8
2024-09-18,September,Q3,2024,Factory-Islamabad,M-103,Evening,OP-011,Suspension Unit,171,177,158,19,10.73,Dimensional Error,20,86.5,2.93,242846.88,10427.32,92.4
2024-04-27,April,Q2,2024,Factory-Lahore,M-104,Morning,OP-010,Engine Part B,410,410,393,17,4.15,Dimensional Error,8,113.9,5.98,514879.19,8539.46,95.9
2023-03-05,March,Q1,2023,Factory-Islamabad,M-102,Morning,OP-011,Transmission Kit,500,520,470,50,9.62,Surface Crack,26,109.8,1.62,894950.42,34421.17,94.0
2024-12-23,December,Q4,2024,Factory-Islamabad,M-105,Morning,OP-014,Brake Disc,252,230,222,8,3.48,Dimensional Error,7,100.7,5.63,159501.27,2219.15,88.1
2023-05-22,May,Q2,2023,Factory-Lahore,M-103,Morning,OP-018,Exhaust Pipe,144,127,113,14,11.02,Material Defect,13,118.4,1.78,184354.6,8129.02,78.5
2024-06-15,June,Q2,2024,Factory-Lahore,M-105,Evening,OP-003,Brake Disc,244,224,215,9,4.02,Dimensional Error,10,72.6,2.08,118921.55,1911.24,88.1
2023-08-01,August,Q3,2023,Factory-Karachi,M-103,Night,OP-007,Suspension Unit,470,381,326,55,14.44,Surface Crack,33,62.6,3.13,688155.68,39736.02,69.4
2024-07-28,July,Q3,2024,Factory-Lahore,M-103,Evening,OP-001,Engine Part A,422,353,309,44,12.46,Assembly Fault,25,80.2,3.0,571082.71,28473.25,73.2
2023-11-29,November,Q4,2023,Factory-Lahore,M-102,Morning,OP-005,Suspension Unit,447,366,329,37,10.11,Surface Crack,18,105.3,5.98,437874.83,17706.41,73.6
2024-11-09,November,Q4,2024,Factory-Islamabad,M-104,Evening,OP-017,Engine Part B,491,456,422,34,7.46,Material Defect,45,89.8,3.99,808710.8,24119.44,85.9
2024-05-04,May,Q2,2024,Factory-Islamabad,M-104,Evening,OP-015,Suspension Unit,289,291,279,12,4.12,Surface Crack,40,87.9,1.84,490262.52,8086.8,96.5
2024-06-22,June,Q2,2024,Factory-Islamabad,M-105,Night,OP-015,Brake Disc,429,403,393,10,2.48,Surface Crack,55,90.4,2.51,367683.54,3649.46,91.6
2024-01-21,January,Q1,2024,Factory-Karachi,M-105,Evening,OP-017,Fuel Pump,309,317,301,16,5.05,Dimensional Error,15,98.7,5.06,552356.27,11151.67,97.4
2023-11-18,November,Q4,2023,Factory-Karachi,M-103,Morning,OP-019,Engine Part A,436,379,324,55,14.51,Assembly Fault,26,62.4,4.32,641661.69,37246.85,74.3
2023-06-27,June,Q2,2023,Factory-Islamabad,M-104,Evening,OP-007,Fuel Pump,391,305,278,27,8.85,Assembly Fault,30,74.3,3.26,216645.67,7671.39,71.1
2024-04-15,April,Q2,2024,Factory-Lahore,M-103,Evening,OP-019,Brake Disc,193,170,135,35,20.59,Assembly Fault,30,75.1,5.74,143115.46,11785.98,69.9
2024-06-29,June,Q2,2024,Factory-Lahore,M-104,Evening,OP-002,Engine Part A,478,425,397,28,6.59,Surface Crack,32,71.8,4.02,390429.43,10288.96,83.1
2023-12-17,December,Q4,2023,Factory-Islamabad,M-103,Evening,OP-011,Fuel Pump,486,396,338,58,14.65,Material Defect,28,116.2,5.32,465404.3,27266.11,69.5
2024-07-13,July,Q3,2024,Factory-Islamabad,M-104,Evening,OP-005,Gear Box,154,150,146,4,2.67,Assembly Fault,12,87.3,2.13,224868.95,2398.6,94.8
2023-12-29,December,Q4,2023,Factory-Karachi,M-101,Night,OP-003,Exhaust Pipe,163,160,154,6,3.75,Surface Crack,33,101.3,3.15,198027.51,2970.41,94.5
2024-11-23,November,Q4,2024,Factory-Islamabad,M-103,Morning,OP-010,Engine Part A,382,335,276,59,17.61,Material Defect,21,85.1,5.78,242339.78,17072.29,72.3
2024-11-28,November,Q4,2024,Factory-Karachi,M-102,Evening,OP-002,Exhaust Pipe,456,377,350,27,7.16,Material Defect,40,64.9,5.12,742498.9,21270.53,76.8
2024-10-20,October,Q4,2024,Factory-Lahore,M-104,Morning,OP-006,Brake Disc,267,237,230,7,2.95,Material Defect,14,99.6,2.51,386802.08,4569.81,86.1
2024-12-10,December,Q4,2024,Factory-Karachi,M-102,Morning,OP-014,Exhaust Pipe,495,449,403,46,10.24,Surface Crack,20,99.4,2.65,770900.82,31591.48,81.4
2023-09-28,September,Q3,2023,Factory-Karachi,M-102,Night,OP-008,Engine Part A,362,378,344,34,8.99,Dimensional Error,76,97.5,5.45,472619.72,17004.31,95.0
2024-09-16,September,Q3,2024,Factory-Karachi,M-103,Evening,OP-015,Gear Box,111,92,75,17,18.48,Material Defect,16,115.7,4.56,54167.92,4003.72,67.6
2024-05-10,May,Q2,2024,Factory-Lahore,M-103,Morning,OP-003,Gear Box,235,241,190,51,21.16,Assembly Fault,16,65.8,5.04,180527.48,15281.16,80.9
2023-07-16,July,Q3,2023,Factory-Lahore,M-105,Morning,OP-001,Suspension Unit,225,187,177,10,5.35,Material Defect,19,76.2,4.78,136853.24,2927.34,78.7
2023-09-10,September,Q3,2023,Factory-Islamabad,M-104,Evening,OP-011,Engine Part A,207,178,170,8,4.49,Surface Crack,19,72.3,1.83,178860.75,3215.47,82.1
2023-10-13,October,Q4,2023,Factory-Islamabad,M-101,Morning,OP-005,Engine Part A,114,98,94,4,4.08,Surface Crack,12,104.2,4.42,78973.71,1289.37,82.5
2024-07-25,July,Q3,2024,Factory-Lahore,M-103,Morning,OP-010,Gear Box,235,187,142,45,24.06,Assembly Fault,30,115.6,4.44,358917.98,34548.26,60.4
2023-11-02,November,Q4,2023,Factory-Islamabad,M-102,Night,OP-005,Exhaust Pipe,261,256,245,11,4.3,Assembly Fault,72,66.5,4.58,384540.98,6609.3,93.9
2023-08-19,August,Q3,2023,Factory-Karachi,M-103,Night,OP-003,Gear Box,373,310,236,74,23.87,Assembly Fault,60,72.6,4.93,618493.35,59056.14,63.3
2023-11-01,November,Q4,2023,Factory-Islamabad,M-105,Morning,OP-005,Transmission Kit,468,441,426,15,3.4,Assembly Fault,22,66.4,5.33,604520.27,8224.77,91.0
2023-10-23,October,Q4,2023,Factory-Lahore,M-101,Morning,OP-007,Brake Disc,277,253,240,13,5.14,Assembly Fault,16,90.7,4.62,486647.84,10002.25,86.6
2024-12-22,December,Q4,2024,Factory-Karachi,M-102,Night,OP-001,Engine Part A,353,298,270,28,9.4,Material Defect,85,65.3,4.59,547603.34,20581.07,76.5
2023-08-01,August,Q3,2023,Factory-Karachi,M-102,Evening,OP-005,Exhaust Pipe,283,227,208,19,8.37,Assembly Fault,40,89.5,3.67,210635.87,7052.13,73.5
2024-12-07,December,Q4,2024,Factory-Islamabad,M-105,Evening,OP-008,Exhaust Pipe,117,98,95,3,3.06,Dimensional Error,13,62.9,1.54,132540.11,1622.94,81.2
2024-12-22,December,Q4,2024,Factory-Lahore,M-104,Evening,OP-015,Transmission Kit,286,283,261,22,7.77,Assembly Fault,41,87.8,2.53,517593.25,16094.77,91.3
2024-05-15,May,Q2,2024,Factory-Lahore,M-103,Night,OP-019,Transmission Kit,151,119,108,11,9.24,Assembly Fault,52,61.5,2.21,123842.37,4579.05,71.5
2023-11-21,November,Q4,2023,Factory-Lahore,M-102,Night,OP-003,Transmission Kit,486,427,395,32,7.49,Surface Crack,48,68.5,4.35,375464.72,11255.15,81.3
2024-05-06,May,Q2,2024,Factory-Karachi,M-104,Night,OP-005,Gear Box,284,269,247,22,8.18,Material Defect,33,102.4,2.83,184685.39,6041.75,87.0
2023-12-24,December,Q4,2023,Factory-Karachi,M-101,Morning,OP-002,Gear Box,432,430,404,26,6.05,Assembly Fault,27,106.6,2.84,649721.33,15714.19,93.5
2024-07-27,July,Q3,2024,Factory-Islamabad,M-103,Morning,OP-019,Suspension Unit,283,225,168,57,25.33,Assembly Fault,18,65.4,5.33,312141.49,31630.34,59.4
2023-10-08,October,Q4,2023,Factory-Karachi,M-105,Evening,OP-010,Exhaust Pipe,409,392,371,21,5.36,Dimensional Error,32,110.6,4.8,710997.79,15235.67,90.7
2023-10-22,October,Q4,2023,Factory-Islamabad,M-104,Night,OP-004,Brake Disc,352,338,323,15,4.44,Dimensional Error,38,86.4,1.98,284890.96,5057.24,91.8
2023-05-05,May,Q2,2023,Factory-Lahore,M-103,Morning,OP-020,Gear Box,206,178,141,37,20.79,Assembly Fault,9,88.5,1.96,198110.89,16472.14,68.4
2024-08-10,August,Q3,2024,Factory-Lahore,M-101,Night,OP-009,Exhaust Pipe,472,484,464,20,4.13,Surface Crack,66,66.0,2.24,516263.29,8533.28,98.3
2024-11-23,November,Q4,2024,Factory-Lahore,M-101,Morning,OP-005,Fuel Pump,462,467,453,14,3.0,Assembly Fault,27,96.2,1.67,776348.92,9309.54,98.1
2024-07-10,July,Q3,2024,Factory-Lahore,M-103,Night,OP-017,Fuel Pump,467,482,401,81,16.8,Dimensional Error,73,89.4,5.08,372991.16,25072.44,85.9
2024-01-24,January,Q1,2024,Factory-Lahore,M-103,Night,OP-008,Exhaust Pipe,427,447,371,76,17.0,Material Defect,37,102.9,3.84,368293.54,25047.26,86.9
2024-02-09,February,Q1,2024,Factory-Karachi,M-105,Morning,OP-004,Engine Part B,121,91,88,3,3.3,Assembly Fault,20,86.5,2.24,80643.25,1063.43,72.7
2023-12-20,December,Q4,2023,Factory-Karachi,M-105,Evening,OP-007,Transmission Kit,354,272,257,15,5.51,Surface Crack,40,74.9,5.86,281287.3,6204.87,72.6
2023-05-30,May,Q2,2023,Factory-Lahore,M-105,Night,OP-018,Brake Disc,332,271,259,12,4.43,Material Defect,66,63.1,4.3,477487.07,8457.34,78.0
2023-10-25,October,Q4,2023,Factory-Lahore,M-104,Morning,OP-020,Engine Part B,343,359,330,29,8.08,Surface Crack,13,116.5,4.84,458009.11,14799.18,96.2
2023-02-13,February,Q1,2023,Factory-Islamabad,M-102,Night,OP-012,Suspension Unit,410,386,349,37,9.59,Surface Crack,23,91.5,3.35,607669.26,23299.24,85.1
2023-10-22,October,Q4,2023,Factory-Lahore,M-105,Morning,OP-006,Suspension Unit,114,104,100,4,3.85,Assembly Fault,7,112.3,5.75,70913.23,1090.97,87.7
2023-03-22,March,Q1,2023,Factory-Islamabad,M-103,Morning,OP-011,Brake Disc,391,341,308,33,9.68,Material Defect,12,72.6,5.16,585168.48,22651.68,78.8
2023-12-21,December,Q4,2023,Factory-Karachi,M-103,Morning,OP-015,Suspension Unit,417,316,279,37,11.71,Material Defect,5,109.1,3.98,413215.32,19353.12,66.9
2024-03-28,March,Q1,2024,Factory-Lahore,M-101,Night,OP-015,Exhaust Pipe,272,204,190,14,6.86,Material Defect,55,67.3,2.49,109349.73,3001.76,69.9
2024-11-02,November,Q4,2024,Factory-Karachi,M-105,Night,OP-012,Transmission Kit,364,349,336,13,3.72,Assembly Fault,63,101.0,3.02,693231.84,10328.96,92.3
2023-09-20,September,Q3,2023,Factory-Karachi,M-105,Morning,OP-002,Exhaust Pipe,251,234,221,13,5.56,Material Defect,10,114.1,3.26,335330.62,7451.79,88.0
2024-05-05,May,Q2,2024,Factory-Islamabad,M-102,Evening,OP-014,Gear Box,273,213,192,21,9.86,Dimensional Error,28,106.0,2.1,205054.41,8086.65,70.3
2023-08-08,August,Q3,2023,Factory-Lahore,M-105,Evening,OP-009,Fuel Pump,305,242,233,9,3.72,Dimensional Error,34,75.6,2.37,228409.57,3397.83,76.4
2023-07-26,July,Q3,2023,Factory-Karachi,M-105,Evening,OP-013,Engine Part B,329,272,267,5,1.84,Material Defect,45,113.7,4.02,493821.29,3631.04,81.2
2024-07-05,July,Q3,2024,Factory-Islamabad,M-105,Night,OP-011,Fuel Pump,328,272,266,6,2.21,Material Defect,31,63.3,4.41,518394.01,4574.06,81.1
2023-10-05,October,Q4,2023,Factory-Lahore,M-102,Evening,OP-017,Exhaust Pipe,329,308,284,24,7.79,Material Defect,38,92.3,5.52,254081.37,7919.42,86.3
2024-07-29,July,Q3,2024,Factory-Karachi,M-101,Morning,OP-019,Gear Box,208,210,204,6,2.86,Dimensional Error,28,76.0,4.54,293255.37,3351.49,98.1
2024-12-13,December,Q4,2024,Factory-Islamabad,M-103,Morning,OP-001,Suspension Unit,238,209,180,29,13.88,Material Defect,20,97.7,2.4,212519.74,11795.35,75.6
2023-10-06,October,Q4,2023,Factory-Karachi,M-103,Evening,OP-019,Gear Box,171,167,127,40,23.95,Dimensional Error,24,100.1,5.77,123338.38,11816.85,74.3
2023-05-21,May,Q2,2023,Factory-Lahore,M-103,Evening,OP-012,Engine Part B,299,304,223,81,26.64,Assembly Fault,14,69.3,2.62,164249.95,17505.59,74.6
